onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.47	3.00	bus1	1019	1	697	1280	892160	0.8739	busRept13.jpg
3.97	3.00	bus1	1613	1	768	1024	786432	0.7569	busRept03.jpg
7.47	3.00	novel	1312	1	768	1148	881664	0.8623	busNoRept18.jpg
10.97	3.00	mal1	2173	1	236	500	118000	0.0172	malware08.jpg
14.47	3.00	mal1	1720	1	598	1007	602186	0.5530	malware02.jpg
17.97	3.00	mal1	0	NaN	229	500	114500	0.0133	malware18.jpg
21.47	3.00	bus1	1795	1	756	1280	967680	0.9575	busRept10.jpg
24.97	3.00	novel	1012	1	768	1152	884736	0.8657	busNoRept10.jpg
28.47	3.00	mal2	1790	1	236	500	118000	0.0172	malware08.jpg
31.96	3.00	mal3	1730	1	236	500	118000	0.0172	malware08.jpg
35.47	3.00	mal1	2078	2	768	1223	939264	0.9261	malware03.jpg
38.97	3.00	bus1	1995	1	768	1244	955392	0.9439	busRept14.jpg
42.47	3.00	bus2	1434	1	768	1024	786432	0.7569	busRept03.jpg
45.97	3.00	mal1	2310	1	410	500	205000	0.1134	malware17.jpg
49.47	3.00	mal1	2865	1	271	500	135500	0.0365	malware12.jpg
52.97	3.00	bus2	1056	1	697	1280	892160	0.8739	busRept13.jpg
56.47	3.00	bus1	2230	1	768	1059	813312	0.7867	busRept08.jpg
59.96	3.00	mal1	1795	2	609	1274	775866	0.7452	malware16.jpg
63.46	3.00	mal2	2799	1	271	500	135500	0.0365	malware12.jpg
66.96	3.00	mal1	2438	2	300	461	138300	0.0396	malware07.jpg
70.46	3.00	mal2	2145	1	410	500	205000	0.1134	malware17.jpg
73.96	3.00	novel	2161	1	786	1280	1006080	1.0000	busNoRept17.jpg
77.46	3.00	bus1	0	NaN	772	1280	988160	0.9802	busRept04.jpg
80.65	3.00	mal1	1508	2	383	539	206437	0.1150	malware06.jpg
84.15	3.00	novel	1553	1	768	991	761088	0.7289	busNoRept13.jpg
87.65	3.00	mal1	1420	2	676	1274	861224	0.8397	malware19.jpg
91.15	3.00	bus1	1688	1	721	1280	922880	0.9079	busRept02.jpg
94.65	3.00	mal1	0	NaN	407	500	203500	0.1118	malware15.jpg
98.11	3.00	bus1	1140	1	768	1020	783360	0.7535	busRept01.jpg
101.60	3.00	mal1	1496	1	281	500	140500	0.0421	malware14.jpg
105.10	3.00	bus1	1294	1	768	1056	811008	0.7841	busRept20.jpg
108.60	3.00	mal1	1173	2	205	500	102500	0.0000	malware05.jpg
112.10	3.00	mal3	1571	1	410	500	205000	0.1134	malware17.jpg
115.60	3.00	bus1	1547	1	686	1280	878080	0.8583	busRept09.jpg
119.10	3.00	novel	1823	1	768	1029	790272	0.7612	busNoRept19.jpg
122.59	3.00	mal1	2406	1	448	500	224000	0.1345	malware20.jpg
126.09	3.00	mal1	1276	2	389	500	194500	0.1018	malware01.jpg
129.59	3.00	novel	2229	1	768	1042	800256	0.7722	busNoRept03.jpg
133.09	3.00	mal2	2622	2	448	500	224000	0.1345	malware20.jpg
136.59	3.00	mal2	2462	2	300	461	138300	0.0396	malware07.jpg
140.09	3.00	bus2	1554	1	756	1280	967680	0.9575	busRept10.jpg
143.59	3.00	mal2	1409	2	383	539	206437	0.1150	malware06.jpg
147.09	3.00	mal2	1654	2	229	500	114500	0.0133	malware18.jpg
150.59	3.00	mal2	1297	2	598	1007	602186	0.5530	malware02.jpg
154.09	3.00	bus2	1384	1	768	1059	813312	0.7867	busRept08.jpg
157.59	3.00	bus1	1002	1	686	1280	878080	0.8583	busRept11.jpg
161.09	3.00	mal3	0	NaN	598	1007	602186	0.5530	malware02.jpg
164.26	3.00	mal2	1000	1	281	500	140500	0.0421	malware14.jpg
167.74	3.00	mal1	1588	2	360	500	180000	0.0858	malware04.jpg
171.24	3.00	mal2	1180	2	768	1223	939264	0.9261	malware03.jpg
174.74	3.00	bus1	1392	1	768	879	675072	0.6337	busRept16.jpg
178.24	3.00	bus2	995	1	768	1056	811008	0.7841	busRept20.jpg
181.74	3.00	mal3	1169	2	383	539	206437	0.1150	malware06.jpg
185.24	3.00	bus3	1147	1	768	1059	813312	0.7867	busRept08.jpg
188.74	3.00	mal2	1151	2	609	1274	775866	0.7452	malware16.jpg
192.24	3.00	bus1	2199	1	760	1280	972800	0.9632	busRept07.jpg
195.74	3.00	bus1	1022	1	768	1148	881664	0.8623	busRept17.jpg
199.24	3.00	mal2	1081	2	360	500	180000	0.0858	malware04.jpg
202.74	3.00	bus1	1275	1	768	1056	811008	0.7841	busRept18.jpg
206.24	3.00	mal3	1410	2	609	1274	775866	0.7452	malware16.jpg
209.74	3.00	bus1	994	1	768	1029	790272	0.7612	busRept12.jpg
213.24	3.00	mal3	1563	2	448	500	224000	0.1345	malware20.jpg
216.74	3.00	mal3	1643	2	768	1223	939264	0.9261	malware03.jpg
220.24	3.00	bus2	1164	1	768	1244	955392	0.9439	busRept14.jpg
223.74	3.00	mal1	1602	1	457	500	228500	0.1394	malware11.jpg
227.24	3.00	mal3	1001	1	281	500	140500	0.0421	malware14.jpg
230.74	3.00	bus3	763	1	768	1056	811008	0.7841	busRept20.jpg
234.24	3.00	bus2	1107	1	772	1280	988160	0.9802	busRept04.jpg
237.74	3.00	bus1	2988	2	720	1280	921600	0.9065	busRept05.jpg
241.24	3.00	mal2	1229	2	676	1274	861224	0.8397	malware19.jpg
244.74	3.00	bus1	1330	1	686	1280	878080	0.8583	busRept19.jpg
248.24	3.00	bus3	1380	1	772	1280	988160	0.9802	busRept04.jpg
251.74	3.00	mal3	1427	2	271	500	135500	0.0365	malware12.jpg
255.24	3.00	novel	1489	1	768	875	672000	0.6303	busNoRept14.jpg
258.74	3.00	mal2	1176	2	389	500	194500	0.1018	malware01.jpg
262.24	3.00	mal3	950	2	389	500	194500	0.1018	malware01.jpg
265.74	3.00	novel	2241	2	768	1005	771840	0.7408	busNoRept04.jpg
269.24	3.00	bus3	1170	1	768	1024	786432	0.7569	busRept03.jpg
272.74	3.00	bus2	1195	1	686	1280	878080	0.8583	busRept19.jpg
276.24	3.00	mal3	1106	2	229	500	114500	0.0133	malware18.jpg
279.74	3.00	mal1	1402	2	334	500	167000	0.0714	malware13.jpg
283.24	3.00	mal3	1382	2	300	461	138300	0.0396	malware07.jpg
286.74	3.00	bus2	1036	1	768	1029	790272	0.7612	busRept12.jpg
290.24	3.00	bus2	1022	1	686	1280	878080	0.8583	busRept09.jpg
293.74	3.00	mal1	1960	1	265	500	132500	0.0332	malware10.jpg
297.24	3.00	mal2	1749	1	457	500	228500	0.1394	malware11.jpg
300.74	3.00	mal4	1717	2	300	461	138300	0.0396	malware07.jpg
304.24	3.00	bus2	1053	1	768	1056	811008	0.7841	busRept18.jpg
307.74	3.00	bus2	1647	1	760	1280	972800	0.9632	busRept07.jpg
311.24	3.00	mal2	1395	2	334	500	167000	0.0714	malware13.jpg
314.74	3.00	mal2	2510	1	407	500	203500	0.1118	malware15.jpg
318.24	3.00	bus3	874	1	768	1056	811008	0.7841	busRept18.jpg
321.74	3.00	bus2	2562	1	720	1280	921600	0.9065	busRept05.jpg
325.24	3.00	bus1	1459	1	768	1021	784128	0.7544	busRept06.jpg
328.74	3.00	bus3	2540	1	720	1280	921600	0.9065	busRept05.jpg
332.24	3.00	bus2	807	1	768	879	675072	0.6337	busRept16.jpg
335.74	3.00	mal3	1875	1	407	500	203500	0.1118	malware15.jpg
339.24	3.00	bus2	794	1	768	1148	881664	0.8623	busRept17.jpg
342.74	3.00	mal2	2499	1	265	500	132500	0.0332	malware10.jpg
346.24	3.00	novel	2177	1	760	1280	972800	0.9632	busNoRept06.jpg
349.74	3.00	mal1	2725	2	295	500	147500	0.0498	malware09.jpg
353.24	3.00	bus3	896	1	760	1280	972800	0.9632	busRept07.jpg
356.74	3.00	bus3	897	1	686	1280	878080	0.8583	busRept19.jpg
360.24	3.00	bus2	1624	1	768	1020	783360	0.7535	busRept01.jpg
363.74	3.00	mal2	1133	2	205	500	102500	0.0000	malware05.jpg
367.24	3.00	novel	1824	1	686	1280	878080	0.8583	busNoRept15.jpg
370.74	3.00	bus3	1243	1	768	879	675072	0.6337	busRept16.jpg
374.24	3.00	bus1	1432	1	692	1280	885760	0.8668	busRept15.jpg